Time,Left Found,Left Calibrated,Left Pupil Diameter (mm),Left Pupil Pos X,Left Pupil Pos Y,Left Glint1 Pos X,Left Glint1 Pos Y,Left Glint2 Pos X,Left Glint2 Pos Y,Left Gaze Point X,Left Gaze Point Y,Right Found,Right Calibrated,Right Pupil Diameter (mm),Right Pupil Pos X,Right Pupil Pos Y,Right Glint1 Pos X,Right Glint1 Pos Y,Right Glint2 Pos X,Right Glint2 Pos Y,Right Gaze Point X,Right Gaze Point Y
4284124.934,true,true,7.847,268.898,347.574,260.067,344.733,276.745,344.967,1004,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284158.317,true,true,3.658,268.021,347.396,259.420,344.501,276.029,344.628,1005,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284191.696,false,true,3.658,268.021,347.396,259.420,344.501,276.029,344.628,1005,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284225.013,true,true,3.545,266.513,346.608,257.801,344.153,274.473,344.074,1009,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284258.286,false,true,3.545,266.513,346.608,257.801,344.153,274.473,344.074,1009,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284291.817,true,true,4.157,265.138,346.654,256.462,344.461,273.024,344.529,1009,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284324.942,false,true,4.157,265.138,346.654,256.462,344.461,273.024,344.529,1009,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284358.359,true,true,4.141,261.676,346.603,253.485,344.475,270.038,344.577,1012,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284391.865,true,true,5.156,260.201,346.873,252.111,344.528,268.997,344.685,1012,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284424.841,false,true,5.156,260.201,346.873,252.111,344.528,268.997,344.685,1012,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284458.508,false,true,5.156,260.201,346.873,252.111,344.528,268.997,344.685,1012,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284491.856,true,true,4.141,257.225,346.213,248.986,344.094,265.800,344.178,1016,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284525.295,true,true,4.109,256.300,346.228,248.402,344.126,265.046,344.306,1016,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284558.294,true,true,4.367,255.919,346.815,247.850,344.131,264.606,344.071,1017,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284591.671,true,true,3.722,255.306,345.808,247.293,344.170,263.999,344.306,1020,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284624.885,true,true,4.673,254.928,346.377,246.816,344.163,263.614,344.079,1021,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284658.504,true,true,3.513,254.777,346.953,246.595,344.413,263.326,344.335,1024,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284691.693,true,true,3.190,254.967,346.993,246.992,344.534,263.826,344.821,1025,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284725.119,true,true,3.916,255.626,347.161,247.568,344.649,264.325,344.981,1027,645,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284758.276,true,true,3.754,256.357,346.680,248.473,344.576,265.065,344.789,1034,635,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284791.855,true,true,-1.000,257.332,347.146,249.323,344.464,266.008,344.531,1042,623,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284824.841,true,true,3.899,258.317,346.156,250.228,344.159,267.017,344.319,1044,606,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284858.502,true,true,3.174,259.240,347.283,251.295,344.100,268.016,344.280,1046,606,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284891.684,true,true,5.108,260.403,346.462,252.343,344.227,269.040,344.318,1096,606,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284925.124,true,true,3.658,261.226,346.792,253.363,344.082,270.040,344.301,1101,599,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284958.283,true,true,3.190,261.863,346.908,253.976,343.990,270.676,344.045,1106,599,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4284991.682,true,true,3.174,262.326,346.520,254.344,343.842,270.994,344.057,1113,591,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285024.913,true,true,4.189,262.232,345.771,254.464,343.567,271.011,343.749,1116,591,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
4285058.375,true,true,5.881,262.330,345.900,254.504,343.596,271.108,343.822,1116,590,false,false,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0
